Date,ISIN,SYMBOL,COMPANY,PRICE,IDX WT %,FF BASED SHARES,FF BASED MCAP,ORD SHARES,ORD SHARES MCAP,Volume,VOLUME
2021-03-18,PK0109001013,SYS,Systems Limited. ,480.16,2.74,74060941,35561101430.56,74060941,35561101430.56,146100.0,
2021-03-18,PK0079201015,TRG,TRG Pakistan Ltd. ,138.59,4.94,463582065,64247838388.35,463582065,64247838388.35,39264101.0,
2021-03-18,PK0081901016,UBL,United Bank Ltd. ,132.56,4.99,489671875,64910903750.0,489671875,64910903750.0,3517444.0,
2021-03-18,PK0068801015,UNITY,Unity Foods Limited. ,29.43,1.24,546727500,16090190325.0,546727500,16090190325.0,19295882.0,
2021-03-19,PK0083101011,KAPCO,Kot Addu Power Company. ,42.01,1.47,455779838,19147310994.38,455779838,19147310994.38,6732000.0,
2021-03-19,PK0071501016,LUCK,Lucky Cement Limited. ,844.0,8.41,129350000,109171400000.0,129350000,109171400000.0,369978.0,
2021-03-19,PK0066301018,MARI,Mari Petroleum Company Ltd.(XD) ,1562.99,3.21,26680500,41701354695.0,26680500,41701354695.0,22020.0,
2021-03-19,PK0055601014,MCB,MCB Bank Limited.(XD) ,171.82,5.49,414771002,71265953563.64,414771002,71265953563.64,223864.0,
2021-03-19,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,112.09,3.05,353680696,39644069214.64,353680696,39644069214.64,242008.0,
2021-03-19,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,45.9,1.75,494255804,22686341403.6,494255804,22686341403.6,3779012.0,
2021-03-19,PK0005501017,NML,Nishat Mills Ltd. ,101.58,1.24,158219932,16071980692.56,158219932,16071980692.56,461000.0,
2021-03-19,PK0080201012,OGDC,Oil & Gas Development Co..mpany Ltd. ,99.97,4.97,645139260,64494571822.2,645139260,64494571822.2,2677642.0,
2021-03-19,PK0034601010,PAEL,Pak Elektron Ltd. ,33.37,0.64,248840743,8303815593.91,248840743,8303815593.91,1793000.0,
2021-03-19,PK0056201012,PIOC,Pioneer Cement Ltd. ,128.84,1.13,113574397,14632925309.48,113574397,14632925309.48,1812000.0,
2021-03-19,PK0023901017,POL,Pakistan Oilfields Limited. ,391.71,3.92,129795344,50842134198.24,129795344,50842134198.24,150994.0,
2021-03-19,PK0081801018,PPL,Pakistan Petroleum Limited. ,86.09,4.42,666276214,57359719263.26,666276214,57359719263.26,1283108.0,
2021-03-19,PK0022501016,PSO,Pakistan State Oil Co Ltd.(XD) ,233.5,3.8,211262985,49329906997.5,211262985,49329906997.5,609876.0,
2021-03-19,PK0061701014,SEARL,The Searle Company Ltd. ,252.05,2.1,108018237,27225996635.85,108018237,27225996635.85,270032.0,
2021-03-19,PK0024501014,ATRL,Attock Refinery Limited. ,222.12,0.73,42646500,9472640580.0,42646500,9472640580.0,8243000.0,
2021-03-19,PK0051601018,BAHL,Bank Al-Habib Ltd.(XD) ,65.26,3.63,722426520,47145554695.2,722426520,47145554695.2,173415.0,
2021-03-19,PK0029801013,CHCC,Cherat Cement Co. Ltd.(XD) ,166.48,1.37,106862271,17790430876.08,106862271,17790430876.08,742800.0,
2021-03-19,PK0017501013,DAWH,Dawood Hercules Corporation Ltd. ,113.11,2.94,336900981,38106869960.91,336900981,38106869960.91,4752.0,
2021-03-19,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,125.27,2.11,219059559,27441590955.93,219059559,27441590955.93,1761491.0,
2021-03-19,PK0099701010,EFERT,Engro Fertilizers Limited.(XD) ,62.56,2.9,600884719,37591348020.64,600884719,37591348020.64,3481133.0,
2021-03-19,PK0012101017,ENGRO,Engro Corporation Limited. ,286.15,6.98,316889777,90678009688.55,316889777,90678009688.55,211364.0,
2021-03-19,PK0053401011,FFC,Fauji Fertilizer Co. Ltd.(XD) ,104.78,5.65,699731036,73317817952.08,699731036,73317817952.08,673782.0,
2021-03-19,PK0007101014,GHNI,Ghandhara Industries Ltd. ,260.18,0.26,12782653,3325790657.54,12782653,3325790657.54,580200.0,
2021-03-19,PK0085101019,HBL,Habib Bank Limited.(XD) ,123.35,6.97,733426254,90468128430.9,733426254,90468128430.9,2654596.0,
2021-03-19,PK0065001015,HUBC,Hub Power Company Limited. ,83.24,6.24,972865790,80981348359.6,972865790,80981348359.6,1939237.0,
2021-03-19,PK0102001010,ISL,International Steels Limited.(XD) ,87.81,1.03,152250000,13369072500.0,152250000,13369072500.0,1451949.0,
2021-03-19,PK0109001013,SYS,Systems Limited. ,490.23,2.8,74060941,36306895106.43,74060941,36306895106.43,36000.0,
2021-03-19,PK0079201015,TRG,TRG Pakistan Ltd. ,140.96,5.03,463582065,65346527882.4,463582065,65346527882.4,30564707.0,
2021-03-19,PK0081901016,UBL,United Bank Ltd.(XD) ,120.92,4.56,489671875,59211123125.0,489671875,59211123125.0,1176702.0,
2021-03-19,PK0068801015,UNITY,Unity Foods Limited. ,30.02,1.26,546727500,16412759550.0,546727500,16412759550.0,18095123.0,
2021-03-22,PK0029801013,CHCC,Cherat Cement Co. Ltd.(XD) ,166.47,1.35,106862271,17789362253.37,106862271,17789362253.37,193400.0,
2021-03-22,PK0017501013,DAWH,Dawood Hercules Corporation Ltd. ,113.46,2.9,336900981,38224785304.26,336900981,38224785304.26,18463.0,
2021-03-22,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,124.2,2.07,219059559,27207197227.8,219059559,27207197227.8,1547741.0,
2021-03-22,PK0099701010,EFERT,Engro Fertilizers Limited.(XD) ,63.42,2.89,600884719,38108108878.98,600884719,38108108878.98,1287895.0,
2021-03-22,PK0012101017,ENGRO,Engro Corporation Limited. ,290.34,6.98,316889777,92005777854.18,316889777,92005777854.18,323910.0,
2021-03-22,PK0053401011,FFC,Fauji Fertilizer Co. Ltd.(XD) ,104.69,5.56,699731036,73254842158.84,699731036,73254842158.84,251082.0,
2021-03-22,PK0007101014,GHNI,Ghandhara Industries Ltd. ,258.63,0.25,12782653,3305977545.39,12782653,3305977545.39,598600.0,
2021-03-22,PK0085101019,HBL,Habib Bank Limited.(XD) ,123.69,6.89,733426254,90717493357.26,733426254,90717493357.26,264991.0,
2021-03-22,PK0065001015,HUBC,Hub Power Company Limited. ,85.05,6.28,972865790,82742235439.5,972865790,82742235439.5,3052721.0,
2021-03-22,PK0102001010,ISL,International Steels Limited.(XD) ,87.69,1.01,152250000,13350802500.0,152250000,13350802500.0,1119052.0,
2021-03-22,PK0083101011,KAPCO,Kot Addu Power Company. ,42.31,1.46,455779838,19284044945.78,455779838,19284044945.78,4578000.0,
2021-03-22,PK0071501016,LUCK,Lucky Cement Limited. ,839.0,8.24,129350000,108524650000.0,129350000,108524650000.0,181013.0,
2021-03-22,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1599.54,3.24,26680500,42676526970.0,26680500,42676526970.0,41560.0,
2021-03-22,PK0055601014,MCB,MCB Bank Limited.(XD) ,170.69,5.37,414771002,70797262331.38,414771002,70797262331.38,189315.0,
2021-03-22,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,113.81,3.06,353680696,40252400011.76,353680696,40252400011.76,631525.0,
2021-03-22,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,45.56,1.71,494255804,22518294430.24,494255804,22518294430.24,1332463.0,
2021-03-22,PK0005501017,NML,Nishat Mills Ltd. ,100.06,1.2,158219932,15831486395.92,158219932,15831486395.92,1057000.0,
2021-03-22,PK0080201012,OGDC,Oil & Gas Development Co..mpany Ltd. ,107.31,5.25,645139260,69229893990.6,645139260,69229893990.6,8999850.0,
2021-03-22,PK0034601010,PAEL,Pak Elektron Ltd. ,32.97,0.62,248840743,8204279296.71,248840743,8204279296.71,2631000.0,
2021-03-22,PK0056201012,PIOC,Pioneer Cement Ltd. ,125.21,1.08,113574397,14220650248.37,113574397,14220650248.37,1821000.0,
2021-03-22,PK0023901017,POL,Pakistan Oilfields Limited. ,391.82,3.86,129795344,50856411686.08,129795344,50856411686.08,751241.0,
2021-03-22,PK0081801018,PPL,Pakistan Petroleum Limited. ,92.54,4.68,666276214,61657200843.56,666276214,61657200843.56,6280124.0,
2021-03-22,PK0022501016,PSO,Pakistan State Oil Co Ltd.(XD) ,242.32,3.89,211262985,51193246525.2,211262985,51193246525.2,2092507.0,
2021-03-22,PK0061701014,SEARL,The Searle Company Ltd. ,252.44,2.07,108018237,27268123748.28,108018237,27268123748.28,168235.0,
2021-03-22,PK0024501014,ATRL,Attock Refinery Limited. ,238.77,0.77,42646500,10182704805.0,42646500,10182704805.0,6979400.0,
2021-03-22,PK0051601018,BAHL,Bank Al-Habib Ltd.(XD) ,66.58,3.65,722426520,48099157701.6,722426520,48099157701.6,323034.0,
2021-03-22,PK0109001013,SYS,Systems Limited.(XDXB) ,459.49,2.84,81467035,37433287912.15,81467035,37433287912.15,100600.0,
2021-03-22,PK0079201015,TRG,TRG Pakistan Ltd. ,144.98,5.1,463582065,67210127783.7,463582065,67210127783.7,33890524.0,
2021-03-22,PK0081901016,UBL,United Bank Ltd.(XD) ,120.52,4.48,489671875,59015254375.0,489671875,59015254375.0,955312.0,
2021-03-22,PK0068801015,UNITY,Unity Foods Limited. ,29.78,1.24,546727500,16281544950.0,546727500,16281544950.0,9207693.0,
2021-03-24,PK0007101014,GHNI,Ghandhara Industries Ltd. ,258.09,0.25,12782653,3299074912.77,12782653,3299074912.77,280700.0,
2021-03-24,PK0085101019,HBL,Habib Bank Limited.(XD) ,123.78,6.87,733426254,90783501720.12,733426254,90783501720.12,872323.0,
2021-03-24,PK0065001015,HUBC,Hub Power Company Limited. ,85.63,6.31,972865790,83306497597.7,972865790,83306497597.7,2267821.0,
2021-03-24,PK0102001010,ISL,International Steels Limited.(XD) ,87.47,1.01,152250000,13317307500.0,152250000,13317307500.0,645727.0,
2021-03-24,PK0083101011,KAPCO,Kot Addu Power Company. ,42.26,1.46,455779838,19261255953.88,455779838,19261255953.88,1814500.0,
2021-03-24,PK0071501016,LUCK,Lucky Cement Limited. ,838.44,8.21,129350000,108452214000.0,129350000,108452214000.0,351561.0,
2021-03-24,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1599.92,3.23,26680500,42686665560.0,26680500,42686665560.0,20520.0,
2021-03-24,PK0055601014,MCB,MCB Bank Limited.(XD) ,171.38,5.38,414771002,71083454322.76,414771002,71083454322.76,485636.0,
2021-03-24,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,113.64,3.04,353680696,40192274293.44,353680696,40192274293.44,375741.0,
2021-03-24,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,46.52,1.74,494255804,22992780002.08,494255804,22992780002.08,11628594.0,
2021-03-24,PK0005501017,NML,Nishat Mills Ltd. ,98.56,1.18,158219932,15594156497.92,158219932,15594156497.92,1179000.0,
2021-03-24,PK0080201012,OGDC,Oil & Gas Development Co..mpany Ltd. ,104.25,5.09,645139260,67255767855.0,645139260,67255767855.0,3588046.0,
2021-03-24,PK0034601010,PAEL,Pak Elektron Ltd. ,33.1,0.62,248840743,8236628593.3,248840743,8236628593.3,1232500.0,
2021-03-24,PK0056201012,PIOC,Pioneer Cement Ltd. ,128.22,1.1,113574397,14562509183.34,113574397,14562509183.34,1478000.0,
2021-03-24,PK0023901017,POL,Pakistan Oilfields Limited. ,387.29,3.81,129795344,50268438777.76,129795344,50268438777.76,283684.0,
2021-03-24,PK0081801018,PPL,Pakistan Petroleum Limited. ,91.69,4.62,666276214,61090866061.66,666276214,61090866061.66,5709474.0,
2021-03-24,PK0022501016,PSO,Pakistan State Oil Co Ltd.(XD) ,242.9,3.88,211262985,51315779056.5,211262985,51315779056.5,899233.0,
2021-03-24,PK0061701014,SEARL,The Searle Company Ltd. ,254.94,2.08,108018237,27538169340.78,108018237,27538169340.78,747055.0,
2021-03-24,PK0024501014,ATRL,Attock Refinery Limited. ,253.27,0.82,42646500,10801079055.0,42646500,10801079055.0,11618100.0,
2021-03-24,PK0051601018,BAHL,Bank Al-Habib Ltd.(XD) ,67.22,3.68,722426520,48561510674.4,722426520,48561510674.4,107390.0,
2021-03-24,PK0029801013,CHCC,Cherat Cement Co. Ltd.(XD) ,169.53,1.37,106862271,18116360802.63,106862271,18116360802.63,389900.0,
2021-03-24,PK0017501013,DAWH,Dawood Hercules Corporation Ltd. ,113.08,2.88,336900981,38096762931.48,336900981,38096762931.48,33184.0,
2021-03-24,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,124.93,2.07,219059559,27367110705.87,219059559,27367110705.87,1360090.0,
2021-03-24,PK0099701010,EFERT,Engro Fertilizers Limited.(XD) ,63.05,2.87,600884719,37885781532.95,600884719,37885781532.95,1354651.0,
2021-03-24,PK0012101017,ENGRO,Engro Corporation Limited. ,286.48,6.87,316889777,90782583314.96,316889777,90782583314.96,581543.0,
2021-03-24,PK0053401011,FFC,Fauji Fertilizer Co. Ltd.(XD) ,105.07,5.57,699731036,73520739952.52,699731036,73520739952.52,276494.0,
2021-03-24,PK0109001013,SYS,Systems Limited.(XDXB) ,454.72,2.8,81467035,37044690155.2,81467035,37044690155.2,109500.0,
2021-03-24,PK0079201015,TRG,TRG Pakistan Ltd. ,155.85,5.47,463582065,72249264830.25,463582065,72249264830.25,54575373.0,
2021-03-24,PK0081901016,UBL,United Bank Ltd.(XD) ,120.61,4.47,489671875,59059324843.75,489671875,59059324843.75,1768053.0,
2021-03-24,PK0068801015,UNITY,Unity Foods Limited. ,29.82,1.23,546727500,16303414050.0,546727500,16303414050.0,9826170.0,
2021-03-25,PK0007101014,GHNI,Ghandhara Industries Ltd. ,262.66,0.25,12782653,3357491636.98,12782653,3357491636.98,1071900.0,
2021-03-25,PK0085101019,HBL,Habib Bank Limited.(XD) ,123.43,6.83,733426254,90526802531.22,733426254,90526802531.22,502918.0,
2021-03-25,PK0065001015,HUBC,Hub Power Company Limited. ,84.91,6.24,972865790,82606034228.9,972865790,82606034228.9,1534472.0,
2021-03-25,PK0102001010,ISL,International Steels Limited.(XD) ,87.44,1.01,152250000,13312740000.0,152250000,13312740000.0,1038767.0,
2021-03-25,PK0083101011,KAPCO,Kot Addu Power Company. ,43.44,1.49,455779838,19799076162.72,455779838,19799076162.72,8567500.0,
2021-03-25,PK0071501016,LUCK,Lucky Cement Limited. ,844.07,8.24,129350000,109180454500.0,129350000,109180454500.0,459233.0,
2021-03-25,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1593.07,3.21,26680500,42503904135.0,26680500,42503904135.0,9780.0,
2021-03-25,PK0055601014,MCB,MCB Bank Limited.(XD) ,172.66,5.41,414771002,71614361205.32,414771002,71614361205.32,112776.0,
2021-03-25,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,110.81,2.96,353680696,39191357923.76,353680696,39191357923.76,733955.0,
2021-03-25,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,46.72,1.74,494255804,23091631162.88,494255804,23091631162.88,6303708.0,
2021-03-25,PK0005501017,NML,Nishat Mills Ltd. ,98.21,1.17,158219932,15538779521.72,158219932,15538779521.72,1831000.0,
2021-03-25,PK0080201012,OGDC,Oil & Gas Development Co..mpany Ltd. ,104.27,5.08,645139260,67268670640.2,645139260,67268670640.2,1560844.0,
2021-03-25,PK0034601010,PAEL,Pak Elektron Ltd. ,34.44,0.65,248840743,8570075188.92,248840743,8570075188.92,6008500.0,
2021-03-25,PK0056201012,PIOC,Pioneer Cement Ltd. ,127.98,1.1,113574397,14535251328.06,113574397,14535251328.06,1934500.0,
2021-03-25,PK0023901017,POL,Pakistan Oilfields Limited. ,385.39,3.78,129795344,50021827624.16,129795344,50021827624.16,205474.0,
2021-03-25,PK0081801018,PPL,Pakistan Petroleum Limited. ,90.94,4.57,666276214,60591158901.16,666276214,60591158901.16,2235571.0,
2021-03-25,PK0022501016,PSO,Pakistan State Oil Co Ltd.(XD) ,241.52,3.85,211262985,51024236137.2,211262985,51024236137.2,572057.0,
2021-03-25,PK0061701014,SEARL,The Searle Company Ltd. ,252.94,2.06,108018237,27322132866.78,108018237,27322132866.78,312495.0,
2021-03-25,PK0024501014,ATRL,Attock Refinery Limited. ,258.49,0.83,42646500,11023693785.0,42646500,11023693785.0,7407600.0,
2021-03-25,PK0051601018,BAHL,Bank Al-Habib Ltd.(XD) ,67.69,3.69,722426520,48901051138.8,722426520,48901051138.8,241009.0,
2021-03-25,PK0029801013,CHCC,Cherat Cement Co. Ltd.(XD) ,170.7,1.38,106862271,18241389659.7,106862271,18241389659.7,931000.0,
2021-03-25,PK0017501013,DAWH,Dawood Hercules Corporation Ltd. ,112.6,2.86,336900981,37935050460.6,336900981,37935050460.6,5391.0,
2021-03-25,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,126.44,2.09,219059559,27697890639.96,219059559,27697890639.96,2064692.0,
2021-03-25,PK0099701010,EFERT,Engro Fertilizers Limited.(XD) ,63.03,2.86,600884719,37873763838.57,600884719,37873763838.57,1241255.0,
2021-03-25,PK0012101017,ENGRO,Engro Corporation Limited. ,283.77,6.79,316889777,89923812019.29,316889777,89923812019.29,391149.0,
2021-03-25,PK0053401011,FFC,Fauji Fertilizer Co. Ltd.(XD) ,104.55,5.52,699731036,73156879813.8,699731036,73156879813.8,276544.0,
2021-03-25,PK0109001013,SYS,Systems Limited.(XDXB) ,456.06,2.81,81467035,37153855982.1,81467035,37153855982.1,679400.0,
2021-03-25,PK0079201015,TRG,TRG Pakistan Ltd. ,165.68,5.8,463582065,76806276529.2,463582065,76806276529.2,39009969.0,
2021-03-25,PK0081901016,UBL,United Bank Ltd.(XD) ,121.11,4.48,489671875,59304160781.25,489671875,59304160781.25,1554704.0,
2021-03-25,PK0068801015,UNITY,Unity Foods Limited. ,30.03,1.24,546727500,16418226825.0,546727500,16418226825.0,28585670.0,
2021-03-26,PK0083101011,KAPCO,Kot Addu Power Company. ,42.49,1.47,455779838,19366085316.62,455779838,19366085316.62,4184000.0,
2021-03-26,PK0071501016,LUCK,Lucky Cement Limited. ,836.75,8.23,129350000,108233612500.0,129350000,108233612500.0,270669.0,
2021-03-26,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1579.95,3.2,26680500,42153855975.0,26680500,42153855975.0,14680.0,
2021-03-26,PK0055601014,MCB,MCB Bank Limited.(XD) ,171.97,5.42,414771002,71328169213.94,414771002,71328169213.94,160715.0,
2021-03-26,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,113.03,3.04,353680696,39976529068.88,353680696,39976529068.88,302390.0,
2021-03-26,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,45.94,1.73,494255804,22706111635.76,494255804,22706111635.76,5219763.0,
2021-03-26,PK0005501017,NML,Nishat Mills Ltd. ,97.83,1.18,158219932,15478655947.56,158219932,15478655947.56,1024000.0,
2021-03-26,PK0080201012,OGDC,Oil & Gas Development Co..mpany Ltd. ,103.06,5.05,645139260,66488052135.6,645139260,66488052135.6,1625986.0,
2021-03-26,PK0034601010,PAEL,Pak Elektron Ltd. ,33.71,0.64,248840743,8388421446.53,248840743,8388421446.53,6201000.0,
2021-03-26,PK0056201012,PIOC,Pioneer Cement Ltd. ,126.01,1.09,113574397,14311509765.97,113574397,14311509765.97,1516500.0,
2021-03-26,PK0023901017,POL,Pakistan Oilfields Limited. ,382.59,3.77,129795344,49658400660.96,129795344,49658400660.96,228226.0,
2021-03-26,PK0081801018,PPL,Pakistan Petroleum Limited. ,90.22,4.57,666276214,60111440027.08,666276214,60111440027.08,1740784.0,
2021-03-26,PK0022501016,PSO,Pakistan State Oil Co Ltd.(XD) ,236.71,3.8,211262985,50008061179.35,211262985,50008061179.35,427628.0,
2021-03-26,PK0061701014,SEARL,The Searle Company Ltd. ,251.99,2.07,108018237,27219515541.63,108018237,27219515541.63,914159.0,
2021-03-26,PK0024501014,ATRL,Attock Refinery Limited. ,277.87,0.9,42646500,11850182955.0,42646500,11850182955.0,8286600.0,
2021-03-26,PK0051601018,BAHL,Bank Al-Habib Ltd.(XD) ,66.22,3.64,722426520,47839084154.4,722426520,47839084154.4,151625.0,
2021-03-26,PK0029801013,CHCC,Cherat Cement Co. Ltd. ,167.82,1.36,106862271,17933626319.22,106862271,17933626319.22,658200.0,
2021-03-26,PK0017501013,DAWH,Dawood Hercules Corporation Ltd. ,113.0,2.89,336900981,38069810853.0,336900981,38069810853.0,24107.0,
2021-03-26,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,123.89,2.06,219059559,27139288764.51,219059559,27139288764.51,1519446.0,
2021-03-26,PK0099701010,EFERT,Engro Fertilizers Limited.(XD) ,62.59,2.86,600884719,37609374562.21,600884719,37609374562.21,1627670.0,
2021-03-26,PK0012101017,ENGRO,Engro Corporation Limited. ,282.93,6.82,316889777,89657624606.61,316889777,89657624606.61,428341.0,
2021-03-26,PK0053401011,FFC,Fauji Fertilizer Co. Ltd.(XD) ,105.0,5.59,699731036,73471758780.0,699731036,73471758780.0,395111.0,
2021-03-26,PK0007101014,GHNI,Ghandhara Industries Ltd. ,258.83,0.25,12782653,3308534075.99,12782653,3308534075.99,702000.0,
2021-03-26,PK0085101019,HBL,Habib Bank Limited.(XD) ,120.31,6.71,733426254,88238512618.74,733426254,88238512618.74,892420.0,
2021-03-26,PK0065001015,HUBC,Hub Power Company Limited. ,84.84,6.27,972865790,82537933623.6,972865790,82537933623.6,2692636.0,
2021-03-26,PK0102001010,ISL,International Steels Limited. ,85.91,0.99,152250000,13079797500.0,152250000,13079797500.0,1627360.0,
2021-03-26,PK0109001013,SYS,Systems Limited.(XDXB) ,457.23,2.83,81467035,37249172413.05,81467035,37249172413.05,198200.0,
2021-03-26,PK0079201015,TRG,TRG Pakistan Ltd. ,166.65,5.87,463582065,77255951132.25,463582065,77255951132.25,32870576.0,
2021-03-26,PK0081901016,UBL,United Bank Ltd.(XD) ,119.17,4.44,489671875,58354197343.75,489671875,58354197343.75,1523366.0,
2021-03-26,PK0068801015,UNITY,Unity Foods Limited. ,30.15,1.25,546727500,16483834125.0,546727500,16483834125.0,33830992.0,
2021-03-29,PK0034601010,PAEL,Pak Elektron Ltd. ,31.47,0.61,248840743,7831018182.21,248840743,7831018182.21,3196500.0,
2021-03-29,PK0056201012,PIOC,Pioneer Cement Ltd. ,118.71,1.05,113574397,13482416667.87,113574397,13482416667.87,1797500.0,
2021-03-29,PK0023901017,POL,Pakistan Oilfields Limited. ,375.88,3.8,129795344,48787473902.72,129795344,48787473902.72,205921.0,
2021-03-29,PK0081801018,PPL,Pakistan Petroleum Limited. ,87.78,4.56,666276214,58485726064.92,666276214,58485726064.92,1273300.0,
2021-03-29,PK0022501016,PSO,Pakistan State Oil Co Ltd.(XD) ,229.07,3.77,211262985,48394011973.95,211262985,48394011973.95,782778.0,
2021-03-29,PK0061701014,SEARL,The Searle Company Ltd. ,246.2,2.07,108018237,26594089949.4,108018237,26594089949.4,801707.0,
2021-03-29,PK0024501014,ATRL,Attock Refinery Limited. ,258.76,0.86,42646500,11035208340.0,42646500,11035208340.0,10712900.0,
2021-03-29,PK0051601018,BAHL,Bank Al-Habib Ltd. ,65.26,3.67,722426520,47145554695.2,722426520,47145554695.2,260305.0,
2021-03-29,PK0029801013,CHCC,Cherat Cement Co. Ltd. ,158.86,1.32,106862271,16976140371.06,106862271,16976140371.06,864900.0,
