Date,ISIN,SYMBOL,COMPANY,PRICE,IDX WT %,FF BASED SHARES,FF BASED MCAP,ORD SHARES,ORD SHARES MCAP,Volume,VOLUME
2023-01-19,PK0070701013,HINOON,Highnoon Laboratories Ltd. ,500.99,0.64,18847837,9442577858.63,18847837,9442577858.63,2600.0,
2023-01-19,PK0055401019,HMB,Habib Metropolitan Bank Limited. ,30.13,0.96,471524166,14207023121.58,471524166,14207023121.58,187500.0,
2023-01-19,PK0065001015,HUBC,Hub Power Company Limited. ,59.15,3.91,972865790,57545011478.5,972865790,57545011478.5,1544018.0,
2023-01-19,PK0070801011,IBFL,Ibrahim Fibre Limited. ,215.0,0.23,15525350,3337950250.0,15525350,3337950250.0,0.0,
2023-01-19,PK0114501015,ILP,Interloop Limited. ,50.81,0.48,140144686,7120751495.66,140144686,7120751495.66,317902.0,
2023-01-19,PK0054501017,INDU,Indus Motor Company Ltd. ,899.5,0.84,13773766,12389502517.0,13773766,12389502517.0,2751.0,
2023-01-19,PK0028501010,INIL,International Industries Ltd. ,62.9,0.31,72535034,4562453638.6,72535034,4562453638.6,101540.0,
2023-01-19,PK0102001010,ISL,International Steels Limited. ,38.27,0.4,152250000,5826607500.0,152250000,5826607500.0,308475.0,
2023-01-19,PK0006101015,JVDC,Javedan Corporation Ltd. ,47.99,0.37,114258134,5483247850.66,114258134,5483247850.66,0.0,
2023-01-19,PK0083101011,KAPCO,Kot Addu Power Company. ,26.78,0.83,456159121,12215941260.38,456159121,12215941260.38,542989.0,
2023-01-19,PK0000501012,KEL,K-Electric Limited. ,2.15,0.4,2761519425,5937266763.75,2761519425,5937266763.75,6347834.0,
2023-01-19,PK0075001013,KOHC,Kohat Cement Co. Ltd. ,120.02,0.49,60258389,7232211847.78,60258389,7232211847.78,514449.0,
2023-01-19,PK0018101011,KTML,Kohinoor Textile Mills Ltd. ,35.93,0.22,89788937,3226116506.41,89788937,3226116506.41,42500.0,
2023-01-19,PK0003101018,LCI,Lucky Core Industries Ltd. ,557.7,0.52,13853858,7726296606.6,13853858,7726296606.6,1050.0,
2023-01-19,PK0077901012,LOTCHEM,Lotte Chemical Pakistan Ltd. ,26.14,0.67,378551802,9895344104.28,378551802,9895344104.28,2147898.0,
2023-01-19,PK0071501016,LUCK,Lucky Cement Limited. ,391.96,3.01,113181250,44362522750.0,113181250,44362522750.0,196907.0,
2023-01-19,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1410.74,2.56,26680500,37639248570.0,26680500,37639248570.0,54394.0,
2023-01-19,PK0055601014,MCB,MCB Bank Limited. ,109.65,3.09,414771002,45479640369.3,414771002,45479640369.3,413322.0,
2023-01-19,PK0077401013,MEBL,Meezan Bank Limited. ,89.62,2.72,447406080,40096532889.6,447406080,40096532889.6,399814.0,
2023-01-19,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,19.74,0.65,483005804,9534534570.96,483005804,9534534570.96,1288379.0,
2023-01-19,PK0009801017,MTL,Millat Tractors Limited. ,506.14,1.8,52308608,26475478853.12,52308608,26475478853.12,64037.0,
2023-01-19,PK0109901014,MUGHAL,Mughal Iron & Steels Ind Ltd. ,44.27,0.25,83908483,3714628542.41,83908483,3714628542.41,43426.0,
2023-01-19,PK0000601010,MUREB,Murree Brewery Company Ltd. ,340.0,0.26,11065452,3762253680.0,11065452,3762253680.0,0.0,
2023-01-19,PK0037801013,NATF,National Foods Ltd. ,99.51,0.47,69934628,6959194832.28,69934628,6959194832.28,7800.0,
2023-01-19,PK0078001010,NBP,National Bank Of Pakistan.(XD) ,23.78,0.82,509032831,12104800721.18,509032831,12104800721.18,121500.0,
2023-01-19,PK0048001017,NCL,Nishat (Chunia) Ltd. ,20.62,0.15,108053563,2228064469.06,108053563,2228064469.06,219176.0,
2023-01-19,PK0025101012,NESTLE,Nestle Pakistan Ltd. ,5260.0,0.81,2267479,11926939540.0,2267479,11926939540.0,380.0,
2023-01-19,PK0005501017,NML,Nishat Mills Ltd. ,49.97,0.48,140639939,7027777751.83,140639939,7027777751.83,196195.0,
2023-01-19,PK0008201011,NRL,National Refinary Ltd. ,160.09,0.28,26212226,4196315260.34,26212226,4196315260.34,309935.0,
2023-01-19,PK0080201012,OGDC,Oil & Gas Development Company Ltd. ,79.44,3.48,645139260,51249862814.4,645139260,51249862814.4,10995702.0,
2023-01-19,PK0034601010,PAEL,Pak Elektron Ltd. ,10.93,0.32,428006078,4678106432.54,428006078,4678106432.54,958000.0,
2023-01-19,PK0002701016,PAKT,Pakistan Tobacco Co Ltd. ,851.11,0.73,12556733,10687161023.63,12556733,10687161023.63,0.0,
2023-01-19,PK0075401015,PGLC,Pak Gulf Leasing Co Ltd. ,5.65,0.0,5073960,28667874.0,5073960,28667874.0,0.0,
2023-01-19,PK0105101015,PIBTL,Pakistan Intl. Bulk Terminal Ltd. ,4.27,0.23,803741747,3431977259.69,803741747,3431977259.69,1900000.0,
2023-01-19,PK0056201012,PIOC,Pioneer Cement Ltd. ,46.48,0.36,113574397,5278937972.56,113574397,5278937972.56,469131.0,
2023-01-19,PK0010001011,PKGS,Packages Ltd. ,352.62,0.75,31282826,11030950104.12,31282826,11030950104.12,7000.0,
2023-01-19,PK0023901017,POL,Pakistan Oilfields Limited. ,403.67,3.56,129852653,52417620436.51,129852653,52417620436.51,111098.0,
2023-01-19,PK0029101018,POML,Punjab Oil Mills Ltd. ,119.13,0.02,2587513,308250423.69,2587513,308250423.69,0.0,
2023-01-19,PK0081801018,PPL,Pakistan Petroleum Limited. ,74.08,3.36,667775912,49468839560.96,667775912,49468839560.96,13642897.0,
2023-01-19,PK0008501014,PSEL,Pakistan Services Limited. ,1983.33,2.63,19514502,38791512510.66,19514502,38791512510.66,0.0,
2023-01-19,PK0030501016,PSMC,Pak Suzuki Motors Co Ltd. ,131.71,0.19,21794217,2870516321.07,21794217,2870516321.07,69977.0,
2023-01-19,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,131.81,1.89,211262985,27846574052.85,211262985,27846574052.85,2445531.0,
2023-01-19,PK0104801011,PSX,Pakistan Stock Exchange Limited. ,7.55,0.25,480885960,3630688998.0,480885960,3630688998.0,649000.0,
2023-01-19,PK0067901022,PTC,Pakistan Telecommunication Co. ,6.06,0.24,592178334,3588600704.04,592178334,3588600704.04,414000.0,
2023-01-19,PK0032001015,RMPL,Rafhan Maize Products Ltd. ,7895.84,0.41,773610,6108300782.4,773610,6108300782.4,100.0,
2023-01-19,PK0083501012,ABL,Allied Bank Ltd. ,64.25,0.5,114507383,7357099357.75,114507383,7357099357.75,0.0,
2023-01-19,PK0025701019,ABOT,Abbott Laboratories Pak Ltd. ,369.5,0.53,21080824,7789364468.0,21080824,7789364468.0,21450.0,
2023-01-19,PK0113801010,AGP,AGP Limited. ,55.93,0.32,84000000,4698120000.0,84000000,4698120000.0,79909.0,
2023-01-19,PK0004901010,AICL,Adamjee Insurance Co. Ltd. ,28.46,0.44,227500000,6474650000.0,227500000,6474650000.0,120000.0,
2023-01-19,PK0122801019,AIRLINK,Air Link Communication Ltd. ,22.49,0.18,118580769,2666881494.81,118580769,2666881494.81,580000.0,
2023-01-19,PK0051301015,AKBL,Askari Bank Limited. ,19.34,0.5,378078054,7312029564.36,378078054,7312029564.36,16500.0,
2023-01-19,PK0082901015,APL,Attock Petroleum Limited. ,295.21,0.62,31104000,9182211840.0,31104000,9182211840.0,10065.0,
2023-01-19,PK0076701017,ARPL,Archroma Pakistan Limited. ,435.0,0.25,8529470,3710319450.0,8529470,3710319450.0,150.0,
2023-01-19,PK0009201010,ATLH,Atlas Honda Limited. ,270.0,0.23,12408794,3350374380.0,12408794,3350374380.0,300.0,
2023-01-19,PK0024501014,ATRL,Attock Refinery Limited. ,152.71,0.44,42646500,6512547015.0,42646500,6512547015.0,1266262.0,
2023-01-19,PK0107501014,AVN,Avanceon Limited. ,64.47,0.43,97410189,6280034884.83,97410189,6280034884.83,3505501.0,
2023-01-19,PK0078701015,BAFL,Bank Alfalah Ltd. ,28.38,1.2,622007792,17652581136.96,622007792,17652581136.96,953565.0,
2023-01-19,PK0051601018,BAHL,Bank Al-Habib Ltd. ,49.86,2.45,722426520,36020186287.2,722426520,36020186287.2,119594.0,
2023-01-19,PK0051701016,BNWM,Bannu Woollen Mills Limited. ,21.5,0.01,4277813,91972979.5,4277813,91972979.5,4500.0,
2023-01-19,PK0045001010,BOP,Bank Of Punjab. ,4.52,0.39,1255918182,5676750182.64,1255918182,5676750182.64,2091500.0,
2023-01-19,PK0087901010,SCBPL,Standard Chartered Bank Pak Ltd. ,19.4,0.25,193579251,3755437469.4,193579251,3755437469.4,0.0,
2023-01-19,PK0061701014,SEARL,The Searle Company Ltd. ,52.97,0.63,175529634,9297804712.98,175529634,9297804712.98,251004.0,
2023-01-19,PK0016701010,SHEL,Shell Pakistan Ltd. ,103.41,0.38,53506166,5533072626.06,53506166,5533072626.06,120700.0,
2023-01-19,PK0072901017,SHFA,Shifa Int. Hospital Ltd. ,107.31,0.21,28446472,3052590910.32,28446472,3052590910.32,2500.0,
2023-01-19,PK0024101013,SML,Shakarganj Limited. ,37.0,0.14,56250000,2081250000.0,56250000,2081250000.0,0.0,
2023-01-19,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,38.4,0.74,285397499,10959263961.6,285397499,10959263961.6,9120911.0,
2023-01-19,PK0016401017,SRVI,Service Industries. ,280.38,0.36,18794982,5269737053.16,18794982,5269737053.16,400.0,
2023-01-19,PK0109001013,SYS,Systems Limited. ,480.29,6.15,188667505,90615115976.45,188667505,90615115976.45,446402.0,
2023-01-19,PK0028801014,TGL,Tariq Glass. ,57.84,0.27,68866875,3983260050.0,68866875,3983260050.0,312486.0,
2023-01-19,PK0011301014,THALL,Thal Limited. ,183.11,0.5,40514955,7418693410.05,40514955,7418693410.05,0.0,
2023-01-19,PK0079201015,TRG,TRG Pakistan Ltd. ,102.4,2.65,381773466,39093602918.4,381773466,39093602918.4,11048293.0,
2023-01-19,PK0081901016,UBL,United Bank Ltd. ,94.95,3.16,489671875,46494344531.25,489671875,46494344531.25,307107.0,
2023-01-19,PK0068801015,UNITY,Unity Foods Limited. ,13.63,0.44,477620000,6509960600.0,477620000,6509960600.0,1364722.0,
2023-01-19,PK0076901013,UPFL,Unilever Pakistan Foods Ltd. ,24000.0,0.5,306150,7347600000.0,306150,7347600000.0,0.0,
2023-01-19,PK0039401010,YOUW,Yousuf Weaving Mills Limited. ,3.39,0.01,45000000,152550000.0,45000000,152550000.0,616000.0,
2023-01-20,PK0005501017,NML,Nishat Mills Ltd. ,49.4,0.48,140639939,6947612986.6,140639939,6947612986.6,402059.0,
2023-01-20,PK0008201011,NRL,National Refinary Ltd. ,156.72,0.28,26212226,4107980058.72,26212226,4107980058.72,148477.0,
2023-01-20,PK0080201012,OGDC,Oil & Gas Development Company Ltd. ,79.26,3.51,645139260,51133737747.6,645139260,51133737747.6,3448415.0,
2023-01-20,PK0034601010,PAEL,Pak Elektron Ltd. ,10.55,0.31,428006078,4515464122.9,428006078,4515464122.9,830000.0,
2023-01-20,PK0002701016,PAKT,Pakistan Tobacco Co Ltd. ,851.11,0.73,12556733,10687161023.63,12556733,10687161023.63,100.0,
2023-01-20,PK0075401015,PGLC,Pak Gulf Leasing Co Ltd. ,5.65,0.0,5073960,28667874.0,5073960,28667874.0,0.0,
2023-01-20,PK0105101015,PIBTL,Pakistan Intl. Bulk Terminal Ltd. ,4.17,0.23,803741747,3351603084.99,803741747,3351603084.99,573000.0,
2023-01-20,PK0056201012,PIOC,Pioneer Cement Ltd. ,44.47,0.35,113574397,5050653434.59,113574397,5050653434.59,550643.0,
2023-01-20,PK0010001011,PKGS,Packages Ltd. ,352.0,0.76,31282826,11011554752.0,31282826,11011554752.0,100.0,
2023-01-20,PK0023901017,POL,Pakistan Oilfields Limited. ,399.25,3.56,129852653,51843671710.25,129852653,51843671710.25,135705.0,
2023-01-20,PK0029101018,POML,Punjab Oil Mills Ltd. ,119.13,0.02,2587513,308250423.69,2587513,308250423.69,0.0,
2023-01-20,PK0081801018,PPL,Pakistan Petroleum Limited. ,72.92,3.34,667775912,48694219503.04,667775912,48694219503.04,8296930.0,
2023-01-20,PK0008501014,PSEL,Pakistan Services Limited. ,1983.33,2.66,19514502,38703761649.52,19514502,38703761649.52,0.0,
2023-01-20,PK0030501016,PSMC,Pak Suzuki Motors Co Ltd. ,132.58,0.2,21794217,2889477289.86,21794217,2889477289.86,25258.0,
2023-01-20,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,125.97,1.83,211262985,26612798220.45,211262985,26612798220.45,1248523.0,
2023-01-20,PK0104801011,PSX,Pakistan Stock Exchange Limited. ,7.48,0.25,480885960,3597026980.8,480885960,3597026980.8,28000.0,
2023-01-20,PK0067901022,PTC,Pakistan Telecommunication Co. ,6.08,0.25,592178334,3600444270.72,592178334,3600444270.72,201000.0,
2023-01-20,PK0032001015,RMPL,Rafhan Maize Products Ltd. ,7895.84,0.42,773610,6108300782.4,773610,6108300782.4,0.0,
2023-01-20,PK0083501012,ABL,Allied Bank Ltd. ,64.25,0.5,114507383,7357099357.75,114507383,7357099357.75,25000.0,
2023-01-20,PK0025701019,ABOT,Abbott Laboratories Pak Ltd. ,362.74,0.52,21080824,7646858097.76,21080824,7646858097.76,1800.0,
2023-01-20,PK0113801010,AGP,AGP Limited. ,57.26,0.33,84000000,4809840000.0,84000000,4809840000.0,73422.0,
2023-01-20,PK0004901010,AICL,Adamjee Insurance Co. Ltd. ,28.5,0.45,227500000,6483750000.0,227500000,6483750000.0,32500.0,
2023-01-20,PK0122801019,AIRLINK,Air Link Communication Ltd. ,22.01,0.18,118580769,2609962725.69,118580769,2609962725.69,686000.0,
2023-01-20,PK0051301015,AKBL,Askari Bank Limited. ,19.47,0.51,378078054,7361179711.38,378078054,7361179711.38,12000.0,
2023-01-20,PK0082901015,APL,Attock Petroleum Limited. ,293.27,0.63,31104000,9121870080.0,31104000,9121870080.0,60308.0,
2023-01-20,PK0076701017,ARPL,Archroma Pakistan Limited. ,435.0,0.25,8529470,3710319450.0,8529470,3710319450.0,50.0,
2023-01-20,PK0009201010,ATLH,Atlas Honda Limited. ,270.0,0.23,12408794,3350374380.0,12408794,3350374380.0,0.0,
2023-01-20,PK0024501014,ATRL,Attock Refinery Limited. ,149.61,0.44,42646500,6380342865.0,42646500,6380342865.0,550284.0,
2023-01-20,PK0107501014,AVN,Avanceon Limited. ,62.75,0.42,97410189,6112489359.75,97410189,6112489359.75,1195767.0,
2023-01-20,PK0078701015,BAFL,Bank Alfalah Ltd. ,28.51,1.22,622007792,17733442149.92,622007792,17733442149.92,37686.0,
2023-01-20,PK0051601018,BAHL,Bank Al-Habib Ltd. ,48.63,2.41,722426520,35131601667.6,722426520,35131601667.6,440470.0,
2023-01-20,PK0051701016,BNWM,Bannu Woollen Mills Limited. ,21.5,0.01,4277813,91972979.5,4277813,91972979.5,0.0,
2023-01-20,PK0045001010,BOP,Bank Of Punjab. ,4.5,0.39,1255918182,5651631819.0,1255918182,5651631819.0,538000.0,
2023-01-20,PK0040301019,CEPB,Century Paper & Board Mills. ,40.98,0.22,78110847,3200982510.06,78110847,3200982510.06,1000.0,
2023-01-20,PK0029801013,CHCC,Cherat Cement Co. Ltd. ,84.96,0.68,116577023,9904383874.08,116577023,9904383874.08,180372.0,
2023-01-20,PK0078401012,CNERGY,Cnergyico PK Limited. ,3.56,0.39,1598965412,5692316866.72,1598965412,5692316866.72,4172647.0,
2023-01-20,PK0028001011,COLG,Colgate Palmolive (Pak) Ltd. ,1889.98,1.09,8371492,15821952450.16,8371492,15821952450.16,40.0,
2023-01-20,PK0017501013,DAWH,Dawood Hercules Corporation Ltd. ,96.97,2.24,336900981,32669288127.57,336900981,32669288127.57,0.0,
2023-01-20,PK0099001023,DCR,Dolmen City REIT. ,13.8,0.53,555925000,7671765000.0,555925000,7671765000.0,23000.0,
2023-01-20,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,41.61,0.63,219059559,9115068249.99,219059559,9115068249.99,1167837.0,
2023-01-20,PK0099701010,EFERT,Engro Fertilizers Limited. ,76.02,3.14,600884719,45679256338.38,600884719,45679256338.38,916441.0,
2023-01-20,PK0000201019,EFUG,E. F. U. Gen Insurance Ltd. ,96.0,0.4,60000000,5760000000.0,60000000,5760000000.0,0.0,
2023-01-20,PK0012101017,ENGRO,Engro Corporation Limited. ,265.88,5.78,316889777,84254653908.76,316889777,84254653908.76,267418.0,
2023-01-20,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,41.68,0.91,318123167,13259373600.56,318123167,13259373600.56,278350.0,
2023-01-20,PK0070501017,FABL,Faysal Bank Limited. ,22.14,0.58,379424131,8400450260.34,379424131,8400450260.34,309766.0,
2023-01-20,PK0091601010,FATIMA,Fatima Fertilizer Co Ltd. ,30.8,0.67,315000000,9702000000.0,315000000,9702000000.0,40583.0,
2023-01-20,PK0074501013,FCCL,Fauji Cement Co Ltd. ,10.64,0.63,858496527,9134403047.28,858496527,9134403047.28,2613500.0,
2023-01-20,PK0096501017,FCEPL,Frieslandcampina Engro Pakistan Ltd. ,61.54,0.32,76659608,4717632276.32,76659608,4717632276.32,7213.0,
2023-01-20,PK0074601011,FFBL,Fauji Fertilizer Bin Qasim Ltd. ,13.44,0.42,451938500,6074053440.0,451938500,6074053440.0,349000.0,
2023-01-20,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. ,101.09,4.85,699731036,70735810429.24,699731036,70735810429.24,633870.0,
2023-01-20,PK0029901011,FHAM,First Habib Mod. ,7.12,0.09,181440000,1291852800.0,181440000,1291852800.0,18500.0,
2023-01-20,PK0064101014,GADT,Gadoon Textile Mills Ltd. ,234.0,0.14,8408875,1967676750.0,8408875,1967676750.0,0.0,
2023-01-20,PK0015201012,GATM,Gul Ahmed Textile Mills Ltd. ,19.76,0.21,154179054,3046578107.04,154179054,3046578107.04,30742.0,
2023-01-20,PK0064301010,GHGL,Ghani Glass Ltd. ,34.9,0.6,251817340,8788425166.0,251817340,8788425166.0,235000.0,
2023-01-20,PK0001301016,GLAXO,Glaxo SmithKline Pakistan Ltd. ,82.99,0.3,52130888,4326342395.12,52130888,4326342395.12,20600.0,
2023-01-20,PK0085101019,HBL,Habib Bank Limited. ,61.7,3.11,733426254,45252399871.8,733426254,45252399871.8,1032972.0,
2023-01-20,PK0064901017,HCAR,Honda Atlas Cars (Pak) Ltd. ,131.17,0.26,28560000,3746215200.0,28560000,3746215200.0,13998.0,
2023-01-20,PK0024701010,HGFA,HBL Growth Fund ,4.8,0.09,264840584,1271234803.2,264840584,1271234803.2,0.0,
2023-01-20,PK0070701013,HINOON,Highnoon Laboratories Ltd. ,490.0,0.63,18847837,9235440130.0,18847837,9235440130.0,5350.0,
2023-01-20,PK0055401019,HMB,Habib Metropolitan Bank Limited. ,29.5,0.95,471524166,13909962897.0,471524166,13909962897.0,23500.0,
2023-01-20,PK0065001015,HUBC,Hub Power Company Limited. ,58.75,3.92,972865790,57155865162.5,972865790,57155865162.5,820064.0,
2023-01-20,PK0070801011,IBFL,Ibrahim Fibre Limited. ,215.0,0.23,15525350,3337950250.0,15525350,3337950250.0,0.0,
2023-01-20,PK0114501015,ILP,Interloop Limited. ,49.53,0.48,140144686,6941366297.58,140144686,6941366297.58,165808.0,
2023-01-20,PK0054501017,INDU,Indus Motor Company Ltd. ,841.35,0.8,13773766,11588558024.1,13773766,11588558024.1,9070.0,
2023-01-20,PK0028501010,INIL,International Industries Ltd. ,63.46,0.32,72535034,4603073257.64,72535034,4603073257.64,209592.0,
2023-01-20,PK0102001010,ISL,International Steels Limited. ,38.06,0.4,152250000,5794635000.0,152250000,5794635000.0,148338.0,
2023-01-20,PK0006101015,JVDC,Javedan Corporation Ltd. ,47.99,0.38,114258134,5483247850.66,114258134,5483247850.66,0.0,
2023-01-20,PK0083101011,KAPCO,Kot Addu Power Company. ,26.83,0.84,456159121,12238749216.43,456159121,12238749216.43,1087930.0,
2023-01-20,PK0000501012,KEL,K-Electric Limited. ,2.12,0.4,2761519425,5854421181.0,2761519425,5854421181.0,3003105.0,
2023-01-20,PK0075001013,KOHC,Kohat Cement Co. Ltd. ,115.77,0.48,60258389,6976113694.53,60258389,6976113694.53,214929.0,
2023-01-20,PK0018101011,KTML,Kohinoor Textile Mills Ltd. ,34.05,0.21,89788937,3057313304.85,89788937,3057313304.85,29000.0,
2023-01-20,PK0003101018,LCI,Lucky Core Industries Ltd. ,547.63,0.52,13853858,7586788256.54,13853858,7586788256.54,2150.0,
2023-01-20,PK0077901012,LOTCHEM,Lotte Chemical Pakistan Ltd. ,25.55,0.66,378551802,9671998541.1,378551802,9671998541.1,1262446.0,
2023-01-20,PK0071501016,LUCK,Lucky Cement Limited. ,383.9,2.98,113181250,43450281875.0,113181250,43450281875.0,265883.0,
2023-01-20,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1389.7,2.54,26680500,37077890850.0,26680500,37077890850.0,75540.0,
2023-01-20,PK0055601014,MCB,MCB Bank Limited. ,108.14,3.08,414771002,44853336156.28,414771002,44853336156.28,70498.0,
2023-01-20,PK0077401013,MEBL,Meezan Bank Limited. ,88.3,2.71,447406080,39505956864.0,447406080,39505956864.0,841155.0,
2023-01-20,PK0066201010,MLCF,Maple Leaf Cement Factory Ltd. ,19.34,0.64,483005804,9341332249.36,483005804,9341332249.36,2108124.0,
2023-01-20,PK0009801017,MTL,Millat Tractors Limited. ,507.16,1.82,52308608,26528833633.28,52308608,26528833633.28,69955.0,
2023-01-20,PK0109901014,MUGHAL,Mughal Iron & Steels Ind Ltd. ,42.24,0.24,83908483,3544294321.92,83908483,3544294321.92,110390.0,
2023-01-20,PK0000601010,MUREB,Murree Brewery Company Ltd. ,341.7,0.26,11065452,3781064948.4,11065452,3781064948.4,500.0,
2023-01-20,PK0037801013,NATF,National Foods Ltd. ,98.74,0.47,69934628,6905345168.72,69934628,6905345168.72,4100.0,
2023-01-20,PK0078001010,NBP,National Bank Of Pakistan.(XD) ,23.57,0.82,509032831,11997903826.67,509032831,11997903826.67,59000.0,
2023-01-20,PK0048001017,NCL,Nishat (Chunia) Ltd. ,20.42,0.15,108053563,2206453756.46,108053563,2206453756.46,151662.0,
2023-01-20,PK0025101012,NESTLE,Nestle Pakistan Ltd. ,5310.0,0.83,2267479,12040313490.0,2267479,12040313490.0,120.0,
2023-01-20,PK0087901010,SCBPL,Standard Chartered Bank Pak Ltd. ,19.98,0.27,193579251,3867713434.98,193579251,3867713434.98,16000.0,
2023-01-20,PK0061701014,SEARL,The Searle Company Ltd. ,52.02,0.63,175529634,9131051560.68,175529634,9131051560.68,279917.0,
2023-01-20,PK0016701010,SHEL,Shell Pakistan Ltd. ,103.08,0.38,53506166,5515415591.28,53506166,5515415591.28,52900.0,
2023-01-20,PK0072901017,SHFA,Shifa Int. Hospital Ltd. ,105.24,0.21,28446472,2993706713.28,28446472,2993706713.28,3200.0,
2023-01-20,PK0024101013,SML,Shakarganj Limited. ,37.0,0.14,56250000,2081250000.0,56250000,2081250000.0,0.0,
2023-01-20,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,37.55,0.74,285397499,10716676087.45,285397499,10716676087.45,2570775.0,
2023-01-20,PK0016401017,SRVI,Service Industries. ,274.99,0.35,18794982,5168432100.18,18794982,5168432100.18,800.0,
2023-01-20,PK0109001013,SYS,Systems Limited. ,477.6,6.18,188667505,90107600388.0,188667505,90107600388.0,255885.0,
2023-01-20,PK0028801014,TGL,Tariq Glass. ,57.18,0.27,68866875,3937807912.5,68866875,3937807912.5,261742.0,
2023-01-20,PK0011301014,THALL,Thal Limited. ,177.56,0.49,40514955,7193835409.8,40514955,7193835409.8,700.0,
2023-01-20,PK0079201015,TRG,TRG Pakistan Ltd. ,98.1,2.57,381773466,37451977014.6,381773466,37451977014.6,3920038.0,
2023-01-20,PK0081901016,UBL,United Bank Ltd. ,94.01,3.16,489671875,46034052968.75,489671875,46034052968.75,304561.0,
2023-01-20,PK0068801015,UNITY,Unity Foods Limited. ,13.39,0.44,477620000,6395331800.0,477620000,6395331800.0,981596.0,
2023-01-20,PK0076901013,UPFL,Unilever Pakistan Foods Ltd. ,24000.0,0.5,306150,7347600000.0,306150,7347600000.0,0.0,
2023-01-20,PK0039401010,YOUW,Yousuf Weaving Mills Limited. ,3.2,0.01,45000000,144000000.0,45000000,144000000.0,155500.0,
