Date,SYMBOL,COMPANY,PRICE,IDX WT %,VOLUME
2026-02-27,MCB,MCB Bank Limited,397.24,4.568451833995089,2801915.0
2026-02-27,MEBL,Meezan Bank Limited,460.51,5.747686517482141,605266.0
2026-02-27,MLCF,Maple Leaf Cement Factory Ltd.,95.0,1.241720351071727,5956379.0
2026-02-27,NBP,National Bank Of Pakistan.,261.52,3.697273925638561,5210048.0
2026-02-27,OGDC,Oil & Gas Development Company Limited,283.47,5.070704084819343,2213776.0
2026-02-27,PAEL,Pak Elektron Limited,48.04,0.6766756985278022,2142133.0
2026-02-27,POL,Pakistan Oilfields Limited,657.64,2.369615747871991,465868.0
2026-02-27,PPL,Pakistan Petroleum Limited.,216.75,4.022935644359825,4604802.0
2026-02-27,PRL,Pakistan Refinery Limited,28.0,0.1764429269785402,4349769.0
2026-02-27,PSO,Pakistan State Oil Co Ltd.,388.95,2.531525868170324,926549.0
2026-02-27,SAZEW,Sazgar Engineering Works Limited,2189.94,1.28462169401115,165595.0
2026-02-27,SEARL,The Searle Company Ltd.,93.07,0.7589726985907138,4774498.0
2026-02-27,SNGP,Sui Northern Gas Pipelines Limited,99.05,0.7838127689914127,1675040.0
2026-02-27,SSGC,Sui Southern Gas Company Limited,24.57,0.2294593616029558,6856496.0
2026-02-27,SYS,Systems Limited,132.26,3.240820871383901,1155616.0
2026-02-27,UBL,United Bank Limited,439.8,10.68829060204559,1416459.0
2026-03-02,ATRL,Attock Refinery Limited,679.73,0.890441033837401,665753.0
2026-03-02,BAHL,Bank Al-Habib Ltd.,152.52,3.644940919583719,4237555.0
2026-03-02,BOP,Bank Of Punjab.,28.53,1.211120485095575,37016404.0
2026-03-02,DGKC,D. G. Khan Cement Co. Ltd.,184.67,1.242635884861434,6493373.0
2026-03-02,EFERT,Engro Fertilizers Limited,195.17,3.602380263745538,3889200.0
2026-03-02,ENGROH,Engro Holdings Limited,244.21,7.226848070459711,4264414.0
2026-03-02,FCCL,Fauji Cement Company Limited,46.78,1.233627644186021,7236834.0
2026-03-02,FFC,Fauji Fertilizer Company Limited,497.5,13.04871485602445,5316323.0
2026-03-02,GAL,Ghandhara Automobiles Limited,391.93,0.2745034043631182,207736.0
2026-03-02,GHNI,Ghandhara Industries Limited,764.15,0.3500513321010922,342622.0
2026-03-02,HBL,Habib Bank Limited,279.49,5.037302656686458,2049981.0
2026-03-02,HUBC,The Hub Power Company Limited,198.35,5.927485082452725,11241219.0
2026-03-02,LUCK,Lucky Cement Limited.,381.27,5.147268777669378,7253805.0
2026-03-02,MARI,Mari Petroleum Company Ltd.,545.88,4.026419208412902,2737751.0
2026-03-02,MCB,MCB Bank Limited,357.53,4.555186970123286,1154454.0
2026-03-02,MEBL,Meezan Bank Limited,415.86,5.750145031352511,5321505.0
2026-03-02,MLCF,Maple Leaf Cement Factory Ltd.,85.5,1.238066435552899,14033928.0
2026-03-02,NBP,National Bank Of Pakistan.,235.8,3.69316033567124,20216472.0
2026-03-02,OGDC,Oil & Gas Development Company Limited,255.12,5.055723460559141,11960980.0
2026-03-02,PAEL,Pak Elektron Limited,43.24,0.6747469154683577,8475404.0
2026-03-02,POL,Pakistan Oilfields Limited,630.1,2.515224923133214,1123362.0
2026-03-02,PPL,Pakistan Petroleum Limited.,195.08,4.011200468401706,13764333.0
2026-03-02,PRL,Pakistan Refinery Limited,25.2,0.1759237218704675,3315876.0
2026-03-02,PSO,Pakistan State Oil Co Ltd.,350.06,2.524112593162716,4387143.0
2026-03-02,SAZEW,Sazgar Engineering Works Limited,1972.86,1.282085370525478,522185.0
2026-03-02,SEARL,The Searle Company Ltd.,83.76,0.7567122247982258,7061524.0
2026-03-02,SNGP,Sui Northern Gas Pipelines Limited,89.15,0.7815501365312021,4817606.0
2026-03-02,SSGC,Sui Southern Gas Company Limited,22.11,0.2287531106731166,2782192.0
2026-03-02,SYS,Systems Limited,119.03,3.231175772065161,4850528.0
2026-03-02,UBL,United Bank Limited,396.03,10.66249291063176,3856859.0
2026-03-03,ATRL,Attock Refinery Limited,692.37,0.8698859694854585,1052260.0
2026-03-03,BAHL,Bank Al-Habib Ltd.,157.16,3.602144029667252,3485961.0
2026-03-03,BOP,Bank Of Punjab.,28.64,1.166041342853904,28091733.0
2026-03-03,DGKC,D. G. Khan Cement Co. Ltd.,192.19,1.240319825611564,4237741.0
2026-03-03,EFERT,Engro Fertilizers Limited,204.4,3.618368058441142,2135555.0
2026-03-03,ENGROH,Engro Holdings Limited,261.44,7.420153215470331,4524612.0
2026-03-03,FCCL,Fauji Cement Company Limited,46.8,1.183654859626672,19394937.0
2026-03-03,FFC,Fauji Fertilizer Company Limited,526.53,13.24503571795208,4224327.0
2026-03-03,GAL,Ghandhara Automobiles Limited,386.9,0.2598922410967351,390233.0
2026-03-03,GHNI,Ghandhara Industries Limited,791.15,0.3475900265414453,374137.0
2026-03-03,HBL,Habib Bank Limited,279.93,4.838787754243979,5673952.0
2026-03-03,HUBC,The Hub Power Company Limited,206.96,5.931711738486491,7040337.0
2026-03-03,LUCK,Lucky Cement Limited.,398.55,5.16038830953011,4351762.0
2026-03-03,MARI,Mari Petroleum Company Ltd.,585.59,4.142579151360736,2225279.0
2026-03-03,MCB,MCB Bank Limited,372.13,4.547196883533045,741433.0
2026-03-03,MEBL,Meezan Bank Limited,439.0,5.821722853189121,2861423.0
2026-03-03,MLCF,Maple Leaf Cement Factory Ltd.,84.54,1.174073905385743,18735179.0
2026-03-03,NBP,National Bank Of Pakistan.,253.13,3.802360922679677,13248340.0
2026-03-03,OGDC,Oil & Gas Development Company Limited,260.35,4.948251255895446,7420387.0
2026-03-03,PAEL,Pak Elektron Limited,39.33,0.5886193381591316,38234339.0
2026-03-03,POL,Pakistan Oilfields Limited,663.78,2.541246935626049,858967.0
2026-03-03,PPL,Pakistan Petroleum Limited.,199.56,3.935414420789545,12292894.0
2026-03-03,PRL,Pakistan Refinery Limited,25.97,0.1738806160991355,6267441.0
2026-03-03,PSO,Pakistan State Oil Co Ltd.,358.96,2.482376485391607,3977196.0
2026-03-03,SAZEW,Sazgar Engineering Works Limited,2049.79,1.277572056502704,273139.0
2026-03-03,SEARL,The Searle Company Ltd.,83.03,0.7194232621744154,11049571.0
2026-03-03,SNGP,Sui Northern Gas Pipelines Limited,90.15,0.7579779707948544,3151664.0
2026-03-03,SSGC,Sui Southern Gas Company Limited,20.35,0.2019286940284765,6551438.0
2026-03-03,SYS,Systems Limited,122.54,3.190343042354642,2630948.0
2026-03-03,UBL,United Bank Limited,418.68,10.81105911702851,3163672.0
2026-03-04,ATRL,Attock Refinery Limited,699.33,0.8861932122729387,648173.0
2026-03-04,BAHL,Bank Al-Habib Ltd.,154.98,3.58275314750828,104563.0
2026-03-04,BOP,Bank Of Punjab.,27.84,1.14322665616772,22149388.0
2026-03-04,DGKC,D. G. Khan Cement Co. Ltd.,184.76,1.202632755638343,1880043.0
2026-03-04,EFERT,Engro Fertilizers Limited,212.27,3.790029980098827,941914.0
2026-03-04,ENGROH,Engro Holdings Limited,253.4,7.253867602308333,3809636.0
2026-03-04,FCCL,Fauji Cement Company Limited,45.29,1.155323823983959,3673860.0
2026-03-04,FFC,Fauji Fertilizer Company Limited,525.0,13.32022289542739,2820087.0
2026-03-04,GAL,Ghandhara Automobiles Limited,395.33,0.267840676236343,254239.0
2026-03-04,GHNI,Ghandhara Industries Limited,781.67,0.3463810261912691,118005.0
2026-03-04,HBL,Habib Bank Limited,269.57,4.699816085345588,3330594.0
2026-03-04,HUBC,The Hub Power Company Limited,204.28,5.905295670000926,4047230.0
2026-03-04,LUCK,Lucky Cement Limited.,390.6,5.100984268140094,1650846.0
2026-03-04,MARI,Mari Petroleum Company Ltd.,590.73,4.214910587747137,1379920.0
2026-03-04,MCB,MCB Bank Limited,368.63,4.543200755075135,394501.0
2026-03-04,MEBL,Meezan Bank Limited,433.63,5.800006803201391,1031338.0
2026-03-04,MLCF,Maple Leaf Cement Factory Ltd.,84.06,1.177456180833182,11666790.0
2026-03-04,NBP,National Bank Of Pakistan.,245.62,3.72130804517723,10096711.0
2026-03-04,OGDC,Oil & Gas Development Company Limited,263.56,5.05237801144944,5847854.0
2026-03-04,PAEL,Pak Elektron Limited,39.98,0.6034975972890866,15671285.0
2026-03-04,POL,Pakistan Oilfields Limited,656.93,2.536670021106922,537854.0
2026-03-04,PPL,Pakistan Petroleum Limited.,204.21,4.061777773001572,21869075.0
2026-03-04,PRL,Pakistan Refinery Limited,26.2,0.176930493134991,3126632.0
2026-03-04,PSO,Pakistan State Oil Co Ltd.,364.96,2.545593398480934,4911003.0
2026-03-04,SAZEW,Sazgar Engineering Works Limited,2073.71,1.303605643827938,85430.0
2026-03-04,SEARL,The Searle Company Ltd.,81.18,0.7094481513820304,4157105.0
2026-03-04,SNGP,Sui Northern Gas Pipelines Limited,92.33,0.7829893668815294,3958793.0
2026-03-04,SSGC,Sui Southern Gas Company Limited,21.63,0.2164772779377782,2853758.0
2026-03-04,SYS,Systems Limited,119.84,3.146903920533225,1881880.0
2026-03-04,UBL,United Bank Limited,412.85,10.75227817362047,2585696.0
2026-03-05,ATRL,Attock Refinery Limited,769.26,0.937780110051603,957780.0
2026-03-05,BAHL,Bank Al-Habib Ltd.,158.03,3.51449052092599,1766973.0
2026-03-05,BOP,Bank Of Punjab.,29.21,1.153921525244199,30397862.0
2026-03-05,DGKC,D. G. Khan Cement Co. Ltd.,189.9,1.189136325582063,2908548.0
2026-03-05,EFERT,Engro Fertilizers Limited,215.81,3.706868644213905,1525320.0
2026-03-05,ENGROH,Engro Holdings Limited,266.54,7.340185136148779,3012192.0
2026-03-05,FCCL,Fauji Cement Company Limited,46.52,1.141623029277757,3407725.0
2026-03-05,FFC,Fauji Fertilizer Company Limited,540.36,13.18915549221222,2591944.0
2026-03-05,GAL,Ghandhara Automobiles Limited,410.44,0.2675149428392684,678069.0
2026-03-05,GHNI,Ghandhara Industries Limited,782.99,0.3337862729396144,467611.0
2026-03-05,HBL,Habib Bank Limited,281.53,4.721887019963854,1989509.0
2026-03-05,HUBC,The Hub Power Company Limited,218.89,6.08728065792155,7989535.0
2026-03-05,LUCK,Lucky Cement Limited.,398.83,5.01061656952514,3782703.0
2026-03-05,MARI,Mari Petroleum Company Ltd.,617.65,4.239585436502951,1768794.0
2026-03-05,MCB,MCB Bank Limited,373.87,4.432752425634807,371255.0
2026-03-05,MEBL,Meezan Bank Limited,457.56,5.887607370417711,1900341.0
2026-03-05,MLCF,Maple Leaf Cement Factory Ltd.,86.27,1.162510201513788,10829560.0
2026-03-05,NBP,National Bank Of Pakistan.,250.7,3.653994045783245,5082589.0
2026-03-05,OGDC,Oil & Gas Development Company Limited,285.28,5.26101172713734,8152076.0
2026-03-05,PAEL,Pak Elektron Limited,41.83,0.6074383773181978,6411575.0
2026-03-05,POL,Pakistan Oilfields Limited,678.52,2.520514156943214,1104187.0
2026-03-05,PPL,Pakistan Petroleum Limited.,218.4,4.179009842031848,14694443.0
2026-03-05,PRL,Pakistan Refinery Limited,28.8,0.1871007338694532,10683914.0
2026-03-05,PSO,Pakistan State Oil Co Ltd.,393.46,2.640133952734613,4376749.0
2026-03-05,SAZEW,Sazgar Engineering Works Limited,2156.42,1.304106824775027,145746.0
2026-03-05,SEARL,The Searle Company Ltd.,86.57,0.7278143908020455,7760816.0
2026-03-05,SNGP,Sui Northern Gas Pipelines Limited,99.73,0.813617824348666,3781069.0
2026-03-05,SSGC,Sui Southern Gas Company Limited,23.79,0.2290508181914686,3610052.0
2026-03-05,SYS,Systems Limited,124.1,3.134982141263682,3412946.0
2026-03-05,UBL,United Bank Limited,416.07,10.424523483886,1102310.0
2026-03-06,ATRL,Attock Refinery Limited,788.77,0.9904435531262692,2059054.0
2026-03-06,BAHL,Bank Al-Habib Ltd.,155.99,3.573313109732439,151310.0
2026-03-06,BOP,Bank Of Punjab.,28.28,1.150735738798635,14603681.0
2026-03-06,DGKC,D. G. Khan Cement Co. Ltd.,183.34,1.182538766286236,3365749.0
2026-03-06,EFERT,Engro Fertilizers Limited,211.6,3.743714950525943,507471.0
2026-03-06,ENGROH,Engro Holdings Limited,255.31,7.242090116158624,2810021.0
2026-03-06,FCCL,Fauji Cement Company Limited,43.84,1.108166555012212,6479015.0
2026-03-06,FFC,Fauji Fertilizer Company Limited,522.29,13.13097530284061,1263260.0
2026-03-06,GAL,Ghandhara Automobiles Limited,398.02,0.2672112512648819,94250.0
2026-03-06,GHNI,Ghandhara Industries Limited,759.73,0.3335976719590558,106685.0
2026-03-06,HBL,Habib Bank Limited,278.51,4.811529833521669,678643.0
2026-03-06,HUBC,The Hub Power Company Limited,207.33,5.938968618888294,3346350.0
2026-03-06,LUCK,Lucky Cement Limited.,383.04,4.956772183258174,2031009.0
2026-03-06,MARI,Mari Petroleum Company Ltd.,617.05,4.362674194192057,759660.0
2026-03-06,MCB,MCB Bank Limited,369.63,4.514103878837668,260640.0
2026-03-06,MEBL,Meezan Bank Limited,444.9,5.89664080101044,996077.0
2026-03-06,MLCF,Maple Leaf Cement Factory Ltd.,84.26,1.169526071975966,11055952.0
2026-03-06,NBP,National Bank Of Pakistan.,249.3,3.742719313794783,3970229.0
2026-03-06,OGDC,Oil & Gas Development Company Limited,275.79,5.238753178087594,5937936.0
2026-03-06,PAEL,Pak Elektron Limited,39.98,0.5980102533275697,4273660.0
2026-03-06,POL,Pakistan Oilfields Limited,636.72,2.436275836415235,501900.0
2026-03-06,PPL,Pakistan Petroleum Limited.,214.75,4.232582294185363,8520034.0
2026-03-06,PRL,Pakistan Refinery Limited,28.46,0.1904449133136303,6607121.0
2026-03-06,PSO,Pakistan State Oil Co Ltd.,383.97,2.653836401820531,1831687.0
2026-03-06,SAZEW,Sazgar Engineering Works Limited,2132.19,1.32818079807035,118957.0
2026-03-06,SEARL,The Searle Company Ltd.,84.86,0.7348652765553516,1827909.0
2026-03-06,SNGP,Sui Northern Gas Pipelines Limited,95.89,0.8057854708725206,1817375.0
2026-03-06,SSGC,Sui Southern Gas Company Limited,24.23,0.2402936520470016,4349459.0
2026-03-06,SYS,Systems Limited,117.75,3.063907741197598,2465498.0
2026-03-06,UBL,United Bank Limited,401.49,10.3613422729233,2875618.0
2026-03-09,ATRL,Attock Refinery Limited,781.64,1.054207106113222,1285250.0
2026-03-09,BAHL,Bank Al-Habib Ltd.,149.24,3.671972103413224,2046971.0
2026-03-09,BOP,Bank Of Punjab.,25.45,1.112304773509343,33386862.0
2026-03-09,DGKC,D. G. Khan Cement Co. Ltd.,165.01,1.14316321774498,806765.0
2026-03-09,EFERT,Engro Fertilizers Limited,200.02,3.801021721993057,3322300.0
2026-03-09,ENGROH,Engro Holdings Limited,236.24,7.197627239878259,4278225.0
2026-03-09,FCCL,Fauji Cement Company Limited,39.46,1.071350045484321,2395700.0
2026-03-09,FFC,Fauji Fertilizer Company Limited,471.4,12.72959744982338,6139627.0
2026-03-09,GAL,Ghandhara Automobiles Limited,358.22,0.2583089731747669,122346.0
2026-03-09,GHNI,Ghandhara Industries Limited,683.76,0.3224833110792071,95740.0
2026-03-09,HBL,Habib Bank Limited,260.96,4.842349720157253,1394313.0
2026-03-09,HUBC,The Hub Power Company Limited,189.13,5.819010267622833,9293459.0
2026-03-09,LUCK,Lucky Cement Limited.,344.97,4.794860505613445,3897451.0
2026-03-09,MARI,Mari Petroleum Company Ltd.,616.99,4.685439857301427,1473433.0
2026-03-09,MCB,MCB Bank Limited,357.81,4.693497908623137,493393.0
2026-03-09,MEBL,Meezan Bank Limited,428.48,6.099758499964455,1601118.0
2026-03-09,MLCF,Maple Leaf Cement Factory Ltd.,75.83,1.130496773575308,2284792.0
2026-03-09,NBP,National Bank Of Pakistan.,224.69,3.623168585661026,21087231.0
2026-03-09,OGDC,Oil & Gas Development Company Limited,272.48,5.559348136799507,6816293.0
2026-03-09,PAEL,Pak Elektron Limited,36.08,0.5796584718616594,4181781.0
2026-03-09,POL,Pakistan Oilfields Limited,629.72,2.588005953224129,600370.0
2026-03-09,PPL,Pakistan Petroleum Limited.,204.77,4.334893047017269,12834557.0
2026-03-09,PRL,Pakistan Refinery Limited,26.63,0.1914015569431439,9659973.0
2026-03-09,PSO,Pakistan State Oil Co Ltd.,357.56,2.654395300790549,4761559.0
2026-03-09,SAZEW,Sazgar Engineering Works Limited,1918.97,1.283923945030417,230697.0
2026-03-09,SEARL,The Searle Company Ltd.,76.37,0.7103416964442191,4464214.0
2026-03-09,SNGP,Sui Northern Gas Pipelines Limited,90.42,0.8161132606410235,9164102.0
2026-03-09,SSGC,Sui Southern Gas Company Limited,21.81,0.2323188063168343,4708597.0
2026-03-09,SYS,Systems Limited,106.73,2.982916494694975,4460986.0
2026-03-09,UBL,United Bank Limited,361.34,10.01606526950363,5325659.0
2026-03-10,ATRL,Attock Refinery Limited,813.49,1.027589185196194,1032883.0
2026-03-10,BAHL,Bank Al-Habib Ltd.,154.79,3.567016974083856,838260.0
2026-03-10,BOP,Bank Of Punjab.,27.28,1.11667944826286,38630948.0
2026-03-10,DGKC,D. G. Khan Cement Co. Ltd.,176.61,1.145938765977864,3104738.0
2026-03-10,EFERT,Engro Fertilizers Limited,207.69,3.696499551809041,3123820.0
2026-03-10,ENGROH,Engro Holdings Limited,259.86,7.415210672616821,1732872.0
2026-03-10,FCCL,Fauji Cement Company Limited,41.36,1.051726906131148,10464638.0
2026-03-10,FFC,Fauji Fertilizer Company Limited,509.94,12.89710734365394,2261379.0
2026-03-10,GAL,Ghandhara Automobiles Limited,382.48,0.2583131628970728,127177.0
2026-03-10,GHNI,Ghandhara Industries Limited,723.06,0.3193934702822127,199568.0
2026-03-10,HBL,Habib Bank Limited,287.06,4.988879695914389,1748110.0
2026-03-10,HUBC,The Hub Power Company Limited,207.13,5.968701350407934,4797445.0
2026-03-10,LUCK,Lucky Cement Limited.,379.41,4.939142594484423,1965393.0
2026-03-10,MARI,Mari Petroleum Company Ltd.,630.36,4.48341594754959,1566127.0
2026-03-10,MCB,MCB Bank Limited,368.58,4.52818397459423,461271.0
2026-03-10,MEBL,Meezan Bank Limited,462.74,6.169745796561893,3486750.0
2026-03-10,MLCF,Maple Leaf Cement Factory Ltd.,80.61,1.12555140740355,11429715.0
2026-03-10,NBP,National Bank Of Pakistan.,240.4,3.630675246483404,10829464.0
2026-03-10,OGDC,Oil & Gas Development Company Limited,288.6,5.514850075016661,7435962.0
2026-03-10,PAEL,Pak Elektron Limited,39.64,0.5964684098230097,6802331.0
2026-03-10,POL,Pakistan Oilfields Limited,629.12,2.421583334021339,796640.0
2026-03-10,PPL,Pakistan Petroleum Limited.,220.36,4.369109841062619,7999142.0
2026-03-10,PRL,Pakistan Refinery Limited,29.18,0.1964299609427803,4656198.0
2026-03-10,PSO,Pakistan State Oil Co Ltd.,371.93,2.585985136275045,3635050.0
2026-03-10,SAZEW,Sazgar Engineering Works Limited,1961.89,1.229401984140363,449638.0
2026-03-10,SEARL,The Searle Company Ltd.,83.88,0.7307201481293761,3109136.0
2026-03-10,SNGP,Sui Northern Gas Pipelines Limited,96.06,0.8120385688884947,2517554.0
2026-03-10,SSGC,Sui Southern Gas Company Limited,23.71,0.2365420732164547,3149642.0
2026-03-10,SYS,Systems Limited,117.4,3.073058488611687,1014832.0
2026-03-10,UBL,United Bank Limited,381.49,9.904040485561747,2343117.0
2026-03-11,ATRL,Attock Refinery Limited,796.99,1.010776288402491,794001.0
2026-03-11,BAHL,Bank Al-Habib Ltd.,161.65,3.740010758767559,911655.0
2026-03-11,BOP,Bank Of Punjab.,27.97,1.149506656577493,37706784.0
2026-03-11,DGKC,D. G. Khan Cement Co. Ltd.,172.4,1.12309953961127,3147057.0
2026-03-11,EFERT,Engro Fertilizers Limited,205.23,3.667336691028927,733410.0
2026-03-11,ENGROH,Engro Holdings Limited,269.26,7.714197763891344,5936258.0
2026-03-11,FCCL,Fauji Cement Company Limited,41.27,1.053638885198148,5109624.0
2026-03-11,FFC,Fauji Fertilizer Company Limited,507.56,12.8882956633263,1068523.0
2026-03-11,GAL,Ghandhara Automobiles Limited,393.72,0.2669685789058978,165878.0
2026-03-11,GHNI,Ghandhara Industries Limited,707.22,0.3136469704790587,169376.0
2026-03-11,HBL,Habib Bank Limited,283.33,4.943764552381944,1131163.0
2026-03-11,HUBC,The Hub Power Company Limited,204.7,5.92228841150191,2687429.0
2026-03-11,LUCK,Lucky Cement Limited.,379.02,4.953815017530128,1669709.0
2026-03-11,MARI,Mari Petroleum Company Ltd.,620.21,4.428881053485481,721961.0
2026-03-11,MCB,MCB Bank Limited,372.36,4.592933803913451,201506.0
2026-03-11,MEBL,Meezan Bank Limited,456.69,6.113453277877597,1029850.0
2026-03-11,MLCF,Maple Leaf Cement Factory Ltd.,80.57,1.129495863283658,9133915.0
2026-03-11,NBP,National Bank Of Pakistan.,245.16,3.717383957816779,11579646.0
2026-03-11,OGDC,Oil & Gas Development Company Limited,283.27,5.434665678414488,3783886.0
2026-03-11,PAEL,Pak Elektron Limited,39.01,0.5893382359835005,5165773.0
2026-03-11,POL,Pakistan Oilfields Limited,621.25,2.400861988819523,153028.0
2026-03-11,PPL,Pakistan Petroleum Limited.,214.74,4.274723365905589,4188514.0
2026-03-11,PRL,Pakistan Refinery Limited,29.61,0.2001224066200777,8185767.0
2026-03-11,PSO,Pakistan State Oil Co Ltd.,365.38,2.55061231647767,1414557.0
2026-03-11,SAZEW,Sazgar Engineering Works Limited,1939.04,1.219946797036704,217377.0
2026-03-11,SEARL,The Searle Company Ltd.,87.65,0.7666187689309722,7176588.0
2026-03-11,SNGP,Sui Northern Gas Pipelines Limited,93.29,0.7917791016901332,1794615.0
2026-03-11,SSGC,Sui Southern Gas Company Limited,23.82,0.2385906767043778,4129352.0
2026-03-11,SYS,Systems Limited,115.87,3.045149388286282,3800603.0
2026-03-11,UBL,United Bank Limited,374.37,9.758097541151251,1198962.0
2026-03-12,ATRL,Attock Refinery Limited,802.39,1.028995785705322,424656.0
2026-03-12,BAHL,Bank Al-Habib Ltd.,157.92,3.694538472425959,230437.0
2026-03-12,BOP,Bank Of Punjab.,27.72,1.15196203289143,20604892.0
2026-03-12,DGKC,D. G. Khan Cement Co. Ltd.,166.27,1.095269010620465,3393757.0
2026-03-12,EFERT,Engro Fertilizers Limited,207.79,3.754572517663709,11917223.0
2026-03-12,ENGROH,Engro Holdings Limited,280.99,8.140211833445267,6390621.0
2026-03-12,FCCL,Fauji Cement Company Limited,39.41,1.017395170208639,14527732.0
2026-03-12,FFC,Fauji Fertilizer Company Limited,504.79,12.9611865080286,2305733.0
